condition,suite,arity,n,distribution,workers,policy_k,key_count,selector_only,baseline,mode,seed,metric,status,ratio,baseline_ms,baseline_status,mode_ms,mode_status
main-l2-n512-uniform-w1-k2,main,2,512,uniform,1,2,10000,False,native,graph,101,batch_ms,ok,0.5144809534922087,0.601864,ok,1.169847,ok
main-l2-n512-uniform-w1-k2,main,2,512,uniform,1,2,10000,False,native,lazy,101,batch_ms,ok,0.4938063349485488,0.601864,ok,1.218826,ok
main-l2-n512-uniform-w1-k2,main,2,512,uniform,1,2,10000,False,native,profile,101,batch_ms,ok,0.4692424699581874,0.601864,ok,1.282629,ok
main-l2-n512-uniform-w1-k2,main,2,512,uniform,1,2,10000,False,native,adaptive,101,batch_ms,ok,0.49866027265150015,0.601864,ok,1.206962,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,lazy,11,selector_ms,ok,1.8259022845651032,2.28525,ok,1.251573,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,lazy,11,batch_ms,ok,1.610069230209802,2.745226,ok,1.705036,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,profile,11,selector_ms,ok,1.4151109889150413,2.28525,ok,1.614891,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,profile,11,batch_ms,ok,1.3200086743155155,2.745226,ok,2.079703,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,adaptive,11,selector_ms,ok,1.8063917931595435,2.28525,ok,1.265091,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,adaptive,11,batch_ms,ok,1.59096591208739,2.745226,ok,1.725509,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,native,graph,11,batch_ms,ok,0.17100814286328336,0.469456,ok,2.745226,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,native,lazy,11,batch_ms,ok,0.2753349489394945,0.469456,ok,1.705036,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,native,profile,11,batch_ms,ok,0.22573223195812095,0.469456,ok,2.079703,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,native,adaptive,11,batch_ms,ok,0.2720681259848543,0.469456,ok,1.725509,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,lazy,29,selector_ms,ok,1.972344348653365,2.512674,ok,1.273953,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,lazy,29,batch_ms,ok,1.7158149773397597,2.981443,ok,1.737625,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,profile,29,selector_ms,ok,1.609818540365687,2.512674,ok,1.560843,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,profile,29,batch_ms,ok,1.4729831010061338,2.981443,ok,2.024085,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,adaptive,29,selector_ms,ok,1.9417012220472345,2.512674,ok,1.294058,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,adaptive,29,batch_ms,ok,1.7027554153397695,2.981443,ok,1.750952,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,native,graph,29,batch_ms,ok,0.15792621224018033,0.470848,ok,2.981443,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,native,lazy,29,batch_ms,ok,0.2709721602762391,0.470848,ok,1.737625,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,native,profile,29,batch_ms,ok,0.23262264183569367,0.470848,ok,2.024085,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,native,adaptive,29,batch_ms,ok,0.2689097131160648,0.470848,ok,1.750952,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,lazy,47,selector_ms,ok,2.06474986462605,2.661508,ok,1.289022,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,lazy,47,batch_ms,ok,1.768491181704499,3.142386,ok,1.776874,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,profile,47,selector_ms,ok,1.588365429776436,2.661508,ok,1.675627,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,profile,47,batch_ms,ok,1.4659030476961747,3.142386,ok,2.143652,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,adaptive,47,selector_ms,ok,2.099232715593667,2.661508,ok,1.267848,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,adaptive,47,batch_ms,ok,1.8005218694707508,3.142386,ok,1.745264,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,native,graph,47,batch_ms,ok,0.14956182976884444,0.469981,ok,3.142386,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,native,lazy,47,batch_ms,ok,0.2644987770657908,0.469981,ok,1.776874,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,native,profile,47,batch_ms,ok,0.21924314207716553,0.469981,ok,2.143652,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,native,adaptive,47,batch_ms,ok,0.26928934533686594,0.469981,ok,1.745264,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,lazy,71,selector_ms,ok,1.927443845434321,2.439743,ok,1.265792,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,lazy,71,batch_ms,ok,1.6651917978881545,2.905783,ok,1.745014,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,profile,71,selector_ms,ok,1.5489064774600845,2.439743,ok,1.575139,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,profile,71,batch_ms,ok,1.4266370974948033,2.905783,ok,2.036806,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,adaptive,71,selector_ms,ok,1.9343389255359635,2.439743,ok,1.26128,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,adaptive,71,batch_ms,ok,1.6904859142802624,2.905783,ok,1.718904,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,native,graph,71,batch_ms,ok,0.1630985520942204,0.473929,ok,2.905783,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,native,lazy,71,batch_ms,ok,0.2715903711947297,0.473929,ok,1.745014,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,native,profile,71,batch_ms,ok,0.23268244496530352,0.473929,ok,2.036806,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,native,adaptive,71,batch_ms,ok,0.27571580495478515,0.473929,ok,1.718904,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,lazy,101,selector_ms,ok,1.9102582635438246,2.405061,ok,1.259024,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,lazy,101,batch_ms,ok,1.65861238299077,2.864956,ok,1.727321,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,profile,101,selector_ms,ok,1.6049597001837814,2.405061,ok,1.498518,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,profile,101,batch_ms,ok,1.465128386083879,2.864956,ok,1.95543,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,adaptive,101,selector_ms,ok,1.8571483727391431,2.405061,ok,1.295029,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,adaptive,101,batch_ms,ok,1.631973733079049,2.864956,ok,1.755516,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,native,graph,101,batch_ms,ok,0.163141423463397,0.467393,ok,2.864956,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,native,lazy,101,batch_ms,ok,0.2705883851351312,0.467393,ok,1.727321,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,native,profile,101,batch_ms,ok,0.23902313046235354,0.467393,ok,1.95543,ok
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,native,adaptive,101,batch_ms,ok,0.26624251786938996,0.467393,ok,1.755516,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,lazy,11,selector_ms,ok,1.5340419303029615,32.85987,ok,21.420451,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,lazy,11,batch_ms,ok,1.3873528143393095,40.689593,ok,29.328944,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,profile,11,selector_ms,ok,1.1591543572170873,32.85987,ok,28.34814,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,profile,11,batch_ms,ok,1.1213218745161857,40.689593,ok,36.287166,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,adaptive,11,selector_ms,ok,1.4710057179642024,32.85987,ok,22.33837,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,adaptive,11,batch_ms,ok,1.3146956691410698,40.689593,ok,30.949819,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,native,graph,11,batch_ms,ok,0.20961177960172764,8.529018,ok,40.689593,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,native,lazy,11,batch_ms,ok,0.2908054923491279,8.529018,ok,29.328944,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,native,profile,11,batch_ms,ok,0.23504227362368285,8.529018,ok,36.287166,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,native,adaptive,11,batch_ms,ok,0.2755756988433438,8.529018,ok,30.949819,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,lazy,29,selector_ms,ok,1.5325821002385744,32.844203,ok,21.430632,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,lazy,29,batch_ms,ok,1.3713412442469899,40.44949,ok,29.496298,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,profile,29,selector_ms,ok,1.1654024165309274,32.844203,ok,28.182714,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,profile,29,batch_ms,ok,1.129854675952057,40.44949,ok,35.800613,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,adaptive,29,selector_ms,ok,1.5485713687595526,32.844203,ok,21.209357,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,adaptive,29,batch_ms,ok,1.405166073965123,40.44949,ok,28.78627,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,native,graph,29,batch_ms,ok,0.2056919382667124,8.320134,ok,40.44949,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,native,lazy,29,batch_ms,ok,0.2820738385542484,8.320134,ok,29.496298,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,native,profile,29,batch_ms,ok,0.23240199825628682,8.320134,ok,35.800613,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,native,adaptive,29,batch_ms,ok,0.2890313333405127,8.320134,ok,28.78627,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,lazy,47,selector_ms,ok,1.4921171952158252,32.875281,ok,22.03264,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,lazy,47,batch_ms,ok,1.37774582026909,40.815381,ok,29.624754,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,profile,47,selector_ms,ok,1.1569205462969077,32.875281,ok,28.416196,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,profile,47,batch_ms,ok,1.1340816544506158,40.815381,ok,35.989808,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,adaptive,47,selector_ms,ok,1.5472648544628056,32.875281,ok,21.247352,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,adaptive,47,batch_ms,ok,1.399518445336911,40.815381,ok,29.163875,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,native,graph,47,batch_ms,ok,0.20773945488834222,8.478965,ok,40.815381,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,native,lazy,47,batch_ms,ok,0.28621216567739266,8.478965,ok,29.624754,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,native,profile,47,batch_ms,ok,0.2355935046944402,8.478965,ok,35.989808,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,native,adaptive,47,batch_ms,ok,0.29073519894047,8.478965,ok,29.163875,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,lazy,71,selector_ms,ok,1.5636172148706449,33.17324,ok,21.215704,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,lazy,71,batch_ms,ok,1.425456344629432,41.074851,ok,28.815229,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,profile,71,selector_ms,ok,1.14904219524113,33.17324,ok,28.870341,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,profile,71,batch_ms,ok,1.1209371543451871,41.074851,ok,36.643313,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,adaptive,71,selector_ms,ok,1.565449648834616,33.17324,ok,21.19087,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,adaptive,71,batch_ms,ok,1.4202232713183636,41.074851,ok,28.921404,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,native,graph,71,batch_ms,ok,0.2043654157138634,8.394279,ok,41.074851,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,native,lazy,71,batch_ms,ok,0.29131397845215806,8.394279,ok,28.815229,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,native,profile,71,batch_ms,ok,0.22908078753686925,8.394279,ok,36.643313,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,native,adaptive,71,batch_ms,ok,0.2902445192494804,8.394279,ok,28.921404,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,lazy,101,selector_ms,ok,1.5570862474095712,33.22837,ok,21.340096,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,lazy,101,batch_ms,ok,1.4093187569580887,40.84805,ok,28.984252,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,profile,101,selector_ms,ok,1.175729058541229,33.22837,ok,28.261928,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,profile,101,batch_ms,ok,1.1323420362893444,40.84805,ok,36.07395,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,adaptive,101,selector_ms,ok,1.5227971347278708,33.22837,ok,21.820615,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,adaptive,101,batch_ms,ok,1.3828525612109046,40.84805,ok,29.538977,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,native,graph,101,batch_ms,ok,0.20375547914771944,8.323014,ok,40.84805,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,native,lazy,101,batch_ms,ok,0.2871564185958637,8.323014,ok,28.984252,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,native,profile,101,batch_ms,ok,0.23072089416323968,8.323014,ok,36.07395,ok
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,native,adaptive,101,batch_ms,ok,0.2817637862001789,8.323014,ok,29.538977,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,lazy,11,selector_ms,ok,11.32783213670131,636.760927,ok,56.212073,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,lazy,11,batch_ms,ok,10.336397334690984,642.960288,ok,62.203519,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,profile,11,selector_ms,ok,10.209402384788891,636.760927,ok,62.370049,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,profile,11,batch_ms,ok,9.409547059502495,642.960288,ok,68.330631,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,adaptive,11,selector_ms,ok,11.299962403314442,636.760927,ok,56.350712,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,adaptive,11,batch_ms,ok,10.292362908784119,642.960288,ok,62.469648,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,native,graph,11,batch_ms,ok,0.010491952809377864,6.745909,ok,642.960288,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,native,lazy,11,batch_ms,ok,0.10844899305455694,6.745909,ok,62.203519,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,native,profile,11,batch_ms,ok,0.09872452370592041,6.745909,ok,68.330631,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,native,adaptive,11,batch_ms,ok,0.10798698593595406,6.745909,ok,62.469648,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,lazy,29,selector_ms,ok,11.380190555657297,639.002468,ok,56.150419,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,lazy,29,batch_ms,ok,10.341161521310699,645.012039,ok,62.373268,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,profile,29,selector_ms,ok,10.366925579227422,639.002468,ok,61.63857,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,profile,29,batch_ms,ok,9.525997135076604,645.012039,ok,67.710711,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,adaptive,29,selector_ms,ok,11.357851658747395,639.002468,ok,56.260857,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,adaptive,29,batch_ms,ok,10.372111264143797,645.012039,ok,62.18715,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,native,graph,29,batch_ms,ok,0.010315058631021924,6.653337,ok,645.012039,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,native,lazy,29,batch_ms,ok,0.10666968740518773,6.653337,ok,62.373268,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,native,profile,29,batch_ms,ok,0.09826121896726205,6.653337,ok,67.710711,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,native,adaptive,29,batch_ms,ok,0.1069889358171262,6.653337,ok,62.18715,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,lazy,47,selector_ms,ok,11.635450657388809,657.568139,ok,56.514196,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,lazy,47,batch_ms,ok,10.609495005370116,663.730973,ok,62.560091,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,profile,47,selector_ms,ok,10.688354072524419,657.568139,ok,61.521927,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,profile,47,batch_ms,ok,9.807034623954415,663.730973,ok,67.679069,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,adaptive,47,selector_ms,ok,11.593312883731949,657.568139,ok,56.719606,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,adaptive,47,batch_ms,ok,10.570615776126811,663.730973,ok,62.79019,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,native,graph,47,batch_ms,ok,0.009850420224400165,6.538029,ok,663.730973,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,native,lazy,47,batch_ms,ok,0.10450798417157034,6.538029,ok,62.560091,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,native,profile,47,batch_ms,ok,0.09660341220119326,6.538029,ok,67.679069,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,native,adaptive,47,batch_ms,ok,0.104125007425523,6.538029,ok,62.79019,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,lazy,71,selector_ms,ok,11.072294788996848,645.266645,ok,58.277589,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,lazy,71,batch_ms,ok,10.130132230423861,651.262068,ok,64.289592,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,profile,71,selector_ms,ok,10.663941874628827,645.266645,ok,60.509205,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,profile,71,batch_ms,ok,9.795919807641633,651.262068,ok,66.482993,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,adaptive,71,selector_ms,ok,11.003542836237214,645.266645,ok,58.641717,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,adaptive,71,batch_ms,ok,10.066521712470564,651.262068,ok,64.695839,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,native,graph,71,batch_ms,ok,0.010470698870796203,6.819169,ok,651.262068,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,native,lazy,71,batch_ms,ok,0.10606956410611533,6.819169,ok,64.289592,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,native,profile,71,batch_ms,ok,0.10257012646828341,6.819169,ok,66.482993,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,native,adaptive,71,batch_ms,ok,0.105403517527611,6.819169,ok,64.695839,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,lazy,101,selector_ms,ok,11.800184509517472,660.315775,ok,55.958089,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,lazy,101,batch_ms,ok,10.753499931249488,667.337677,ok,62.057719,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,profile,101,selector_ms,ok,10.806900457617031,660.315775,ok,61.10131,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,profile,101,batch_ms,ok,9.964402185898878,667.337677,ok,66.972174,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,adaptive,101,selector_ms,ok,11.7735101601111,660.315775,ok,56.084869,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,adaptive,101,batch_ms,ok,10.729285191804928,667.337677,ok,62.197776,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,native,graph,101,batch_ms,ok,0.009758413505551254,6.512157,ok,667.337677,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,native,lazy,101,batch_ms,ok,0.10493709896104948,6.512157,ok,62.057719,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,native,profile,101,batch_ms,ok,0.09723675686562006,6.512157,ok,66.972174,ok
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,native,adaptive,101,batch_ms,ok,0.10470080152062029,6.512157,ok,62.197776,ok
scale-l2-n8192-zipf-w2-k2,scale,2,8192,zipf,2,2,10000,False,graph,lazy,11,selector_ms,ok,11.3516695840042,642.655067,ok,56.613264,ok
scale-l2-n8192-zipf-w2-k2,scale,2,8192,zipf,2,2,10000,False,graph,lazy,11,batch_ms,ok,10.666692297474333,646.584551,ok,60.617156,ok
scale-l2-n8192-zipf-w2-k2,scale,2,8192,zipf,2,2,10000,False,graph,profile,11,selector_ms,ok,10.343379248143574,642.655067,ok,62.132022,ok
scale-l2-n8192-zipf-w2-k2,scale,2,8192,zipf,2,2,10000,False,graph,profile,11,batch_ms,ok,9.790092894848227,646.584551,ok,66.044782,ok
scale-l2-n8192-zipf-w2-k2,scale,2,8192,zipf,2,2,10000,False,graph,adaptive,11,selector_ms,ok,11.34550536779494,642.655067,ok,56.644023,ok
